Wall time,Step,Value
1496285042.138907,1,0.6423611044883728
1496285313.376478,2,0.5989583134651184
1496285585.194711,3,0.6359953880310059
1496285856.474112,4,0.5824652910232544
1496286126.331007,5,0.6325231194496155
1496286398.695391,6,0.6383101940155029
1496286671.287042,7,0.6521990895271301
1496286945.923088,8,0.6264467835426331
1496287220.978628,9,0.6620370149612427
1496287496.007761,10,0.6828703880310059
1496287772.202456,11,0.6209490895271301
1496288049.31229,12,0.6513310074806213
1496288326.012377,13,0.6296296119689941
1496288601.574914,14,0.6383101940155029
1496288876.877402,15,0.6843171119689941
1496289150.919014,16,0.6921296119689941
1496289425.395216,17,0.6710069179534912
1496289699.851219,18,0.6935763955116272
1496289974.61826,19,0.6929976940155029
1496290248.932349,20,0.6715856194496155
1496290523.440377,21,0.6603009104728699
1496290797.829894,22,0.6886574029922485
1496291074.030487,23,0.6675347089767456
1496291349.820098,24,0.6669560074806213
1496291627.599805,25,0.6854745149612427
1496291907.169565,26,0.6762152910232544
1496292183.153033,27,0.5995370149612427
1496292464.558036,28,0.6672453880310059
1496292747.911588,29,0.6524884104728699
1496293028.777206,30,0.7103587985038757
1496293315.810752,31,0.7039930820465088
1496293595.223318,32,0.6429398059844971
1496293874.479769,33,0.6721643805503845
1496294158.654908,34,0.6559606194496155
1496294437.513657,35,0.6608796119689941
1496294714.97945,36,0.6796875
1496294993.535254,37,0.6626157164573669
1496295273.238682,38,0.6747685074806213
1496295552.62494,39,0.6750578880310059
1496295833.229941,40,0.6898148059844971
1496296115.294963,41,0.6915509104728699
1496296394.527046,42,0.6756365895271301
1496296673.964678,43,0.6953125
1496296952.018047,44,0.6802662014961243
1496297234.384972,45,0.6779513955116272
1496297513.972409,46,0.6961805820465088
1496297789.005355,47,0.6724537014961243
1496298065.762329,48,0.6808449029922485
1496298344.043174,49,0.6915509104728699
1496298620.457095,50,0.6698495149612427
1496298895.252459,51,0.6605902910232544
1496299169.525347,52,0.6993634104728699
1496299444.534571,53,0.6715856194496155
1496299718.563047,54,0.6698495149612427
1496299994.641358,55,0.6935763955116272
1496300277.007501,56,0.6290509104728699
1496300568.894988,57,0.6750578880310059
1496300856.430039,58,0.6924189925193787
1496301140.926782,59,0.6947337985038757
1496301426.226382,60,0.6721643805503845
1496301707.006815,61,0.6767939925193787
1496301993.317296,62,0.6822916865348816
1496302270.036188,63,0.6756365895271301
1496302551.365049,64,0.6553819179534912
1496302831.672764,65,0.6924189925193787
1496303110.524333,66,0.21817129850387573
1496303391.647665,67,0.6869212985038757
1496303669.808788,68,0.6947337985038757
1496303946.987681,69,0.7094907164573669
1496304227.835932,70,0.6753472089767456
1496304512.447672,71,0.6903935074806213
1496304792.02451,72,0.6950231194496155
1496305075.28436,73,0.6973379850387573
1496305360.83793,74,0.6579861044883728
1496305641.079205,75,0.6695601940155029
1496305925.151785,76,0.6657986044883728
1496306207.705259,77,0.6686921119689941
1496306491.405562,78,0.6756365895271301
1496306777.223379,79,0.6623263955116272
1496307058.85731,80,0.6880787014961243
1496307340.956985,81,0.7016782164573669
1496307624.130002,82,0.6825810074806213
1496307905.33228,83,0.6837384104728699
1496308189.490477,84,0.7065972089767456
1496308475.074423,85,0.7251157164573669
1496308757.014321,86,0.7002314925193787
1496309034.492093,87,0.6982060074806213
1496309310.306214,88,0.6964699029922485
1496309585.109959,89,0.7167245149612427
1496309861.836873,90,0.7106481194496155
1496310137.463906,91,0.6770833134651184
1496310414.464955,92,0.6840277910232544
1496310691.802988,93,0.6863425970077515
1496310969.127233,94,0.6828703880310059
1496311247.112029,95,0.7164351940155029
1496311524.58091,96,0.7022569179534912
1496311803.455892,97,0.7161458134651184
1496312084.038109,98,0.7175925970077515
1496312364.012821,99,0.7100694179534912
1496312641.154513,100,0.6715856194496155
